title,label,color,labeled_places_22_02_pid,labeled_places_22_02_place_id
пятилеток 13 к 1,46,#5b80ec,6003304,6003304
Дюбар доски,46,#5b80ec,5959643,5959643
ХК СКА Санкт-Петербург | Fans HC SKA,46,#5b80ec,4898939,4898939
"Бар ""Доски""",46,#5b80ec,10619715,10619715
Dasha's Flat,46,#5b80ec,6690656,6690656
Проспект пятилеток 14к1,46,#5b80ec,7127056,7127056
"Пятилеток, 15, к. 5",46,#5b80ec,9626829,9626829
Школа 639,46,#5b80ec,7871939,7871939
РГПУ им. А.И. Герцена. Институт Иностранных языков,38,#75d098,11241327,11241327
Ворошилова 27к1,46,#5b80ec,7225801,7225801
ворошилова 29 к1,46,#5b80ec,6846729,6846729
"Metro Cash &amp; Carry",52,#ab6bdc,7212061,7212061
"Разборка BMW, SKODA, OPEL,Renault и др",52,#ab6bdc,2728763,2728763
"""Открытая дорога""- Официальный Дилер KIA в Спб",52,#ab6bdc,5855699,5855699
"Забронировать номер в СПб,Гостиница Men'k Kings",52,#ab6bdc,3509326,3509326
K_player@Музей Стрит-Арта,52,#ab6bdc,12494450,12494450
"Лазерный станок, фрезерный станок ЧПУ",52,#ab6bdc,4091885,4091885
Музей стрит-арта,52,#ab6bdc,8611362,8611362
КАРТИНГ! Pit-Stop ш.Революции,52,#ab6bdc,1472183,1472183
дрифт площадка на Пискаревке,52,#ab6bdc,10043158,10043158
Шафировский проспект,52,#ab6bdc,6378818,6378818
"Жк ""Новая охта""",55,#ed8f14,18197644,18197644
Новая охта,55,#ed8f14,16017383,16017383
"База отдыха ""Поместье Озера Сиркоярви""",18,#eab589,12492796,12492796
"Океанариум, СПб, Марата 86",55,#ed8f14,15425354,15425354
3-й рабфаковский переулок дом 5,9,#6f46eb,13056236,13056236
Ново александровская улица санкт петербург,40,#cb8e2b,5859628,5859628
Шелгунова д 7,57,#8975e4,5675518,5675518
Шелгунова 6,57,#8975e4,14056027,14056027
Речной вокзал,57,#8975e4,5389480,5389480
Дача чернова,9,#6f46eb,6557147,6557147
"Санкт-Петербургский театр ""Мастерская""",9,#6f46eb,6955752,6955752
Volodarsky bridge,9,#6f46eb,13015598,13015598
Штрих БАР,9,#6f46eb,9813633,9813633
Fitness 24,9,#6f46eb,13590463,13590463
Народная 6,9,#6f46eb,5963500,5963500
петровская набережная д4,9,#6f46eb,5977229,5977229
Ресторан караоке Гранат,9,#6f46eb,14162452,14162452
Ремонт автомобилей квадроциклов СПб,9,#6f46eb,10401537,10401537
Мемориал Журавли,9,#6f46eb,11781874,11781874
Heineken,9,#6f46eb,8895619,8895619
Ул. Крыленко 10,9,#6f46eb,6717516,6717516
Тельмана 16,9,#6f46eb,7010199,7010199
"Е18, М10 Скандинавия",56,#6ccacd,6387408,6387408
океанариум м.Звенигородская,9,#6f46eb,14208063,14208063
улица дыбенко 45,9,#6f46eb,15639820,15639820
"п. Рощино отель ""Райвола""",57,#8975e4,14859310,14859310
Дыбенко 12/1,46,#5b80ec,15546877,15546877
Рок-н-ролл,9,#6f46eb,6719,6719
"Мшинская, садоводство Советская звезда",46,#5b80ec,15434430,15434430
1NEW,46,#5b80ec,4682709,4682709
Парк Есенина,46,#5b80ec,5532989,5532989
100 городская поликлиника,46,#5b80ec,7627078,7627078
Искровский проспект д.8 к.2,46,#5b80ec,10443177,10443177
102 детский сад,46,#5b80ec,14927342,14927342
Искровский проспект 6,46,#5b80ec,7414611,7414611
Брови!!! Брови!!! Брови!!!,46,#5b80ec,8759961,8759961
Коллонтай 15,46,#5b80ec,11947286,11947286
Коллонтай 17/3,46,#5b80ec,5994710,5994710
искровский д 4 корп. 2,46,#5b80ec,6781066,6781066
пр.Пятилеток Ледовый дворец,46,#5b80ec,8145659,8145659
Лиговский проспект,18,#eab589,7149183,7149183
Улица коллонтай,46,#5b80ec,7083756,7083756
Нева-да!,46,#5b80ec,612,612
Караоке-Клуб Барвиха,46,#5b80ec,13091726,13091726
СПБ,46,#5b80ec,7747,7747
сеть пивных баров СПБ,46,#5b80ec,12143023,12143023
Пр. Пятилеток дом 4 косметолог,46,#5b80ec,18049903,18049903
"Пр пятилеток 4/1 косметолог , перманентный макияж на дому !",46,#5b80ec,18113975,18113975
Ледовый,46,#5b80ec,6490440,6490440
Проспект Пятилеток дом 3,46,#5b80ec,12734805,12734805
Кронштадтская пристань,46,#5b80ec,17055356,17055356
Набережная реки оккервиль 4 к2,46,#5b80ec,9822408,9822408
ЮВЕЛИРНЫЕ ИЗДЕЛИЯ ЗОЛОТЫЕ  УКРАШЕНИЯ на заказ,46,#5b80ec,1288065,1288065
"ЖК ""Ладожский Парк""",46,#5b80ec,7721057,7721057
Великий Новгород. Кремль,67,#c54cdd,6120572,6120572
ЕвроФитнес | EuroFitness,67,#c54cdd,1767276,1767276
передовиков 20,52,#ab6bdc,7731398,7731398
детская поликлинника 66,52,#ab6bdc,13965695,13965695
Энтузиастов 18/2,52,#ab6bdc,8920296,8920296
Амроц,52,#ab6bdc,9217,9217
Ударников 15 корпус 1,52,#ab6bdc,15636931,15636931
Саблино,52,#ab6bdc,12933430,12933430
руставелли 35 ККМ,55,#ed8f14,6987620,6987620
шоссе в Лаврики 55,55,#ed8f14,19267838,19267838
стрелка васильевского острова Санкт-Петербург,55,#ed8f14,14919267,14919267
"Пайщики ЖК ""Силы природы"",ЖК ""Романтика""",55,#ed8f14,5636306,5636306
1-й Рабфаковский переулок 3,9,#6f46eb,8848993,8848993
Культурный центр Троицкий,9,#6f46eb,7395737,7395737
Пролетарская,9,#6f46eb,8620439,8620439
"Банкетный зал ""Адам и Ева""",9,#6f46eb,12737764,12737764
У камина,9,#6f46eb,5252,5252
"санкт петербург,метро пролетарская,невскии причал рестрон",57,#8975e4,13351885,13351885
Невский причал,9,#6f46eb,5553743,5553743
"ЖК ""Молодежный"" от ЛенСпецСМУ",9,#6f46eb,4787958,4787958
Marie's Home Club,9,#6f46eb,8978871,8978871
Октябрьская набережная,9,#6f46eb,5583726,5583726
госпиталь вов,9,#6f46eb,6929751,6929751
"народная,16",9,#6f46eb,16895668,16895668
Дальневосточный проспект 57,9,#6f46eb,8173482,8173482
Сестрорецк,9,#6f46eb,11770418,11770418
Брестский парк,9,#6f46eb,6148639,6148639
"Санкт-Петербург, ул Тельмана",9,#6f46eb,15891548,15891548
Тельмана 30,57,#8975e4,9365757,9365757
piter siti,9,#6f46eb,17995655,17995655
Joky joya,13,#62d099,17391717,17391717
Фитнес хаус на Крыленко,9,#6f46eb,17998296,17998296
Евдокима Огнева 4 к 1,9,#6f46eb,13927229,13927229
искровский проспект 27,9,#6f46eb,9148913,9148913
"Евдокима Огнева, д.10,к.3",9,#6f46eb,16199756,16199756
"Загс на ул. Фурштатской, г. Санкт-Перербург",9,#6f46eb,12571771,12571771
Школа 13,9,#6f46eb,16746817,16746817
"Санкт-Петербург, ул. Дыбенко",9,#6f46eb,13064345,13064345
Искровский пр. 23 корп 1,9,#6f46eb,12267134,12267134
Искровский проспект 21,9,#6f46eb,17444307,17444307
"Искровский проспект, 19 корпус 1",9,#6f46eb,7127609,7127609
улица Дыбенко 17 к. 1,9,#6f46eb,13416082,13416082
Искровский проспект дом 15,46,#5b80ec,12571267,12571267
"Санкт - Петербург, ул. Искровский. 15",46,#5b80ec,16583565,16583565
Искровский проспект 20,46,#5b80ec,14411326,14411326
Салон дыбенко,9,#6f46eb,18620066,18620066
Антонова-Овсеенко д.5 к.1,46,#5b80ec,14842988,14842988
ParisNail,46,#5b80ec,15446275,15446275
"Антонова-Овсеенко, 13, корп. 1",46,#5b80ec,8026559,8026559
"Санкт Петербург, Искровский проспект, дом 10, корпус 2",46,#5b80ec,9338590,9338590
Площадь Островского,0,#66c2a5,6169219,6169219
Волна,67,#c54cdd,7455,7455
Искровский пр. д. 4 корп 2,46,#5b80ec,6962766,6962766
Храм святого Первоверховного Апостола Петра,46,#5b80ec,10036765,10036765
Проспект Большевиков 7,67,#c54cdd,7360442,7360442
большевиков 7 фитнес хаус,67,#c54cdd,18059659,18059659
"Санкт-Петербург,  Казанский собор",24,#dc262a,16555479,16555479
Метро проспект большевиков,67,#c54cdd,9496683,9496683
Dublinpub,46,#5b80ec,10500102,10500102
Ледовый дворец,67,#c54cdd,5439777,5439777
Коллонтай 21 к 1,67,#c54cdd,5983596,5983596
"*САМАЯ КРАСИВАЯ* Норковые шубы Спб,Шубы Жилетки",46,#5b80ec,5554160,5554160
школа 689,46,#5b80ec,10896807,10896807
Ледовый дворец Санкт-Петербург,46,#5b80ec,9884468,9884468
BIG LOVE SHOW 2014,67,#c54cdd,7730144,7730144
БЭБИКОМ Детский Дисконт Центр,67,#c54cdd,4435706,4435706
Ледовый дворец??,67,#c54cdd,10044374,10044374
Merkulov's apt.,67,#c54cdd,12831773,12831773
Лицей 572,67,#c54cdd,7082677,7082677
"Мариинский театр-2, Зал Щедрина",67,#c54cdd,17209307,17209307
Спб крижановсконо,67,#c54cdd,6865901,6865901
Гимназия 513,67,#c54cdd,7676176,7676176
ул. Ворошилова 33/1,67,#c54cdd,9962035,9962035
кржижановского 3,67,#c54cdd,13325318,13325318
Консул,15,#8495eb,6145,6145
Храм Святой Равноапостольной Марии Магдалины,15,#8495eb,4656952,4656952
Парк Малиновка,15,#8495eb,5656611,5656611
Энтузиастов 18/1,52,#ab6bdc,14760400,14760400
Энтузиастов 20/2,52,#ab6bdc,16492105,16492105
Моя семья,52,#ab6bdc,6863764,6863764
Ударников 18,52,#ab6bdc,15346270,15346270
СМ-клиника,52,#ab6bdc,8779561,8779561
"Банкетные залы ""Дарья""",52,#ab6bdc,10148810,10148810
Ударников дом 19корпус3,52,#ab6bdc,8212120,8212120
индустриальный 24 трк июнь,52,#ab6bdc,7052054,7052054
Пятилеток ледовый дворец,15,#8495eb,5714329,5714329
Ресторан любимый,52,#ab6bdc,8354854,8354854
Ириновский 17,52,#ab6bdc,6111884,6111884
"Ресторан ""ЛЮБИМЫЙ"" | тел. 244 - 44 - 48",52,#ab6bdc,8067531,8067531
Семейный ресторан любимый,52,#ab6bdc,8497322,8497322
Метро ладожская,52,#ab6bdc,6044597,6044597
"Индустариальный, 47 EuroAuto",52,#ab6bdc,10223542,10223542
Ресторан LIDO  | Банкетный зал,52,#ab6bdc,4617167,4617167
"Спортклуб Торнадо, ш.Революции 69а.Красногвардей",52,#ab6bdc,3792962,3792962
большой ильинский сад,52,#ab6bdc,14756364,14756364
Такси RU,18,#eab589,10797328,10797328
Пейнтбол,52,#ab6bdc,3547570,3547570
Solopharm,52,#ab6bdc,13732458,13732458
"Оптоклуб ""РЯДЫ""",52,#ab6bdc,15361469,15361469
Мурино,23,#bb73e4,6083598,6083598
Санкт Петербург. Девяткино,55,#ed8f14,14353559,14353559
Фитнес Хаус девяткино,30,#855ae8,9291131,9291131
Арсенальная дом 2,49,#73c897,8906338,8906338
Выборг Ленинградская область,49,#73c897,10230673,10230673
Арсенальная улица,55,#ed8f14,6065947,6065947
Soncha's house,55,#ed8f14,12744313,12744313
Обуховской обороны,9,#6f46eb,11384546,11384546
2-й рабфаковский,9,#6f46eb,8807310,8807310
Запорожская 9,9,#6f46eb,9591070,9591070
3 рабфаковский 6,9,#6f46eb,11287801,11287801
пос. Большая ижора,9,#6f46eb,8781130,8781130
1-рабфаковский переулок 3,9,#6f46eb,6392019,6392019
Площадь Ленина. Финский вокзал,9,#6f46eb,12448467,12448467
YanaTown,9,#6f46eb,11994277,11994277
Мега Спорт,9,#6f46eb,10415471,10415471
Цековь Кулича и Пасхи,9,#6f46eb,5393360,5393360
JOLLY SMOKE КУРИТЕЛЬНЫЕ ПРИНАДЛЕЖНОСТИ (18+),9,#6f46eb,1941951,1941951
каток на пролете...)))),9,#6f46eb,7615687,7615687
Санкт-петербургская юридическая академия,9,#6f46eb,7179445,7179445
"Старая Русса, Новгородская область",9,#6f46eb,11206262,11206262
БЦ ВАНТ,9,#6f46eb,7268566,7268566
Санкт петербург октябрьская набережная,9,#6f46eb,12511409,12511409
Октябрьская набережная 100 к.1,9,#6f46eb,8551042,8551042
"Пр большевиков,79 к 4",9,#6f46eb,8035102,8035102
дальневосточный 69к1,9,#6f46eb,7211213,7211213
Народная 32,9,#6f46eb,5847393,5847393
Народная 39,9,#6f46eb,6861575,6861575
Пос. им. Морозова Всеволожский район,9,#6f46eb,13667715,13667715
Народная 50,9,#6f46eb,7932725,7932725
Аксель-Сити Юг,9,#6f46eb,6394332,6394332
Спортивный комплекс динамит,9,#6f46eb,10327154,10327154
